user_id;name;age;gender;job_category;job_title;preferred_coffee_type;visit_frequency;average_spend;average_rating;cafes_visited;time_preferences;mood_activity;is_international
U1557;Simge Barni;55;female;Administrative;IT Support;['Turkish Tea'];12;56.39;4.13;6;['evening'];studying;FALSE
U1558;Çağla Aykol;45;female;Administrative;Campus Security;['Macchiato', 'Mocha', 'Affogato'];14;53.25;3.61;7;['morning', 'evening'];socializing;FALSE
U1559;Ece Aymirza;26;female;Administrative;Department Secretary;['Cappuccino', 'Frappe', 'Espresso'];6;31.27;0.0;0;['morning', 'evening'];relaxing;FALSE
U1560;Aykut Aytila;27;neutral;Student;Master's Student;['Macchiato'];19;24.0;4.29;9;['afternoon'];reading;FALSE
U1561;Takashi Lopez;23;male;Student;Undergraduate Student;['Filter Coffee'];24;26.91;3.8;5;['evening'];meeting;TRUE
U1562;Hatice Barni;35;female;Academic;Visiting Scholar;['Flat White', 'Turkish Coffee', 'Filter Coffee'];13;37.84;4.23;11;['morning', 'evening'];relaxing;FALSE
U1563;Zafer Aytürk;52;male;Academic;Professor;['Iced Latte', 'Latte', 'Cappuccino'];10;55.4;3.6;8;['afternoon'];relaxing;FALSE
U1564;Zübeyde Azay;43;female;Administrative;Student Affairs Officer;['Turkish Tea', 'Filter Coffee', 'Macchiato'];7;47.62;4.31;14;['evening'];relaxing;FALSE
U1565;Gökhan Ahraz;18;male;Student;Engineering Student;['Herbal Tea', 'Americano', 'Turkish Tea'];24;23.54;4.05;6;['afternoon', 'morning'];relaxing;FALSE
U1566;Natasha Sokolov;50;female;Academic;Professor;['Americano', 'Latte'];10;37.38;3.85;8;['evening', 'morning'];relaxing;TRUE
U1567;Güneş Azap;25;female;Student;PhD Student;['Frappe', 'Cold Brew'];14;15.83;3.88;10;['afternoon'];working;FALSE
U1568;İpek Ayhanlı;28;female;Student;Engineering Student;['Macchiato', 'Cold Brew', 'Turkish Tea'];13;20.66;3.82;5;['evening', 'afternoon'];meeting;FALSE
U1569;Yeşim Adnan;36;female;Administrative;Library Staff;['Espresso', 'Turkish Tea'];15;35.01;4.5;1;['evening'];studying;FALSE
U1570;Leyla Ayverdi;43;female;Academic;Associate Professor;['Latte'];5;44.29;0.0;0;['afternoon', 'evening'];socializing;FALSE
U1571;Astrid Andreou;50;female;Administrative;Student Affairs Officer;['Cold Brew', 'Filter Coffee', 'Mocha'];14;42.78;3.53;3;['afternoon'];meeting;TRUE
U1572;Koray Aytin;26;male;Support Staff;Research Technician;['Frappe'];8;23.61;0.0;0;['evening'];meeting;FALSE
U1573;Kenji Karlsson;40;male;Support Staff;Campus Maintenance;['Macchiato', 'Flat White', 'Iced Latte'];6;21.03;3.86;12;['afternoon'];studying;TRUE
U1574;Gökhan Aykor;28;male;Support Staff;Campus Maintenance;['Turkish Tea'];10;59.63;4.12;4;['afternoon', 'morning'];meeting;FALSE
U1575;Zübeyde Aylin;24;female;Administrative;University Administrator;['Iced Latte', 'Frappe'];6;52.61;4.25;13;['morning'];studying;FALSE
U1576;Tolga Aylin;23;male;Student;Medical Student;['Cold Brew', 'Flat White'];20;28.44;0.0;0;['morning'];relaxing;FALSE
U1577;Raj Shah;42;male;Support Staff;Research Technician;['Herbal Tea', 'Iced Latte'];4;24.9;0.0;0;['afternoon', 'evening'];meeting;TRUE
U1578;Burak Aydınoğlu;52;male;Support Staff;Campus Maintenance;['Espresso', 'Latte', 'Flat White'];15;55.57;3.68;9;['afternoon', 'evening'];relaxing;FALSE
U1579;Fatima Eriksson;39;female;Support Staff;Laboratory Technician;['Latte', 'Flat White', 'Turkish Coffee'];6;45.55;3.86;12;['afternoon'];socializing;TRUE
U1580;Benjamin Popov;39;male;Medical;Medical Resident;['Iced Latte', 'Americano', 'Macchiato'];12;37.87;3.67;3;['evening', 'morning'];reading;TRUE
U1581;Melike Aytin;28;female;Administrative;Campus Security;['Affogato', 'Cold Brew'];14;55.71;3.98;14;['morning'];socializing;FALSE
U1582;Didem Adnan;57;female;Academic;Assistant Professor;['Turkish Tea', 'Latte', 'Iced Latte'];10;52.36;4.24;5;['morning', 'evening'];studying;FALSE
U1583;Magnus Evans;24;male;Administrative;IT Support;['Frappe', 'Mocha', 'Turkish Coffee'];15;43.16;3.45;11;['morning', 'evening'];socializing;TRUE
U1584;Meera Wiśniewski;34;female;Professional;Financial Advisor;['Americano', 'Iced Latte', 'Cappuccino'];14;39.41;4.05;4;['afternoon', 'morning'];group study;TRUE
U1585;Katarina Mohammed;51;female;Professional;Campus Architect;['Macchiato'];7;45.16;3.72;4;['morning'];working;TRUE
U1586;Omar Lopez;58;male;Academic;Professor;['Affogato'];12;57.41;3.49;9;['morning', 'evening'];group study;TRUE
U1587;Yasmin Andreou;34;female;Administrative;IT Support;['Cold Brew'];13;29.26;4.31;12;['morning', 'afternoon'];socializing;TRUE
U1588;Anastasia Pappas;47;female;Support Staff;Campus Maintenance;['Turkish Coffee', 'Iced Latte', 'Espresso'];13;36.21;3.8;13;['afternoon', 'evening'];socializing;TRUE
U1589;Mehmet Ali Ayşenur;48;male;Professional;Campus Architect;['Macchiato'];15;28.51;4.17;7;['morning'];relaxing;FALSE
U1590;Alp Aytaç;38;neutral;Administrative;University Administrator;['Espresso', 'Latte'];5;44.08;0.0;0;['morning', 'evening'];relaxing;FALSE
U1591;İpek Ayten;49;female;Administrative;Student Affairs Officer;['Flat White'];4;25.96;4.3;4;['evening', 'morning'];meeting;FALSE
U1592;Aykut Bahadır;21;neutral;Student;Medical Student;['Americano', 'Latte', 'Filter Coffee'];22;28.11;3.91;14;['morning'];studying;FALSE
U1593;Zeynur Ayışığıoğlu;40;female;Administrative;Department Secretary;['Frappe', 'Cold Brew'];11;30.25;4.2;1;['afternoon'];relaxing;FALSE
U1594;Berkay Ahsenullah;18;male;Student;Undergraduate Student;['Espresso'];17;12.24;3.93;10;['afternoon'];working;FALSE
U1595;Çınar Bala;54;neutral;Medical;Medical Resident;['Latte'];15;54.58;3.7;5;['morning'];studying;FALSE
U1596;Aisha Wilson;63;female;Academic;Assistant Professor;['Affogato', 'Americano', 'Cold Brew'];10;47.03;4.03;6;['evening'];relaxing;TRUE
U1597;Nilay Aytimur;52;female;Administrative;Campus Security;['Affogato'];8;46.62;4.19;14;['morning'];working;FALSE
U1598;Selin Ahat;24;female;Student;Exchange Student;['Latte', 'Americano', 'Macchiato'];24;22.4;3.72;11;['afternoon', 'morning'];studying;FALSE
U1599;Zehra Öztürk;55;female;Administrative;Library Staff;['Cold Brew', 'Turkish Coffee', 'Latte'];9;23.74;3.69;10;['morning'];meeting;FALSE
U1600;Camila Wagner;40;female;Medical;Clinical Researcher;['Herbal Tea', 'Turkish Tea'];13;30.57;4.16;5;['afternoon', 'morning'];socializing;TRUE
U1601;Zehra Azamet;51;female;Administrative;University Administrator;['Americano', 'Turkish Coffee'];14;21.4;4.2;12;['evening', 'morning'];meeting;FALSE
U1602;Andaç Ağar;36;neutral;Medical;Medical Resident;['Macchiato', 'Espresso', 'Turkish Tea'];4;26.14;4.23;3;['afternoon', 'morning'];working;FALSE
U1603;Aykut Ahsin;43;male;Support Staff;Research Technician;['Americano', 'Cold Brew'];8;45.29;4.27;12;['morning', 'evening'];working;FALSE
U1604;Nalan Ayşun;24;female;Student;Arts Student;['Turkish Tea'];20;23.54;3.38;5;['morning'];meeting;FALSE
U1605;Yuki Rossi;43;female;Academic;Research Assistant;['Frappe'];14;30.36;4.12;8;['morning', 'evening'];reading;TRUE
U1606;Jin Constantinides;41;male;Medical;Clinical Researcher;['Affogato', 'Espresso', 'Cappuccino'];11;41.55;4.4;3;['afternoon'];reading;TRUE
U1607;Magnus Shah;46;male;Support Staff;Campus Maintenance;['Filter Coffee'];8;26.39;4.09;10;['afternoon', 'morning'];socializing;TRUE
U1608;Mercan Azar;33;female;Support Staff;Cafeteria Staff;['Turkish Tea', 'Herbal Tea'];15;55.14;3.98;8;['afternoon', 'morning'];reading;FALSE
U1609;Tuğçe Afacan;51;female;Professional;University Lawyer;['Frappe'];6;29.66;3.92;12;['afternoon', 'evening'];meeting;FALSE
U1610;Yasin Ayşan;36;male;Academic;Assistant Professor;['Iced Latte', 'Cappuccino'];13;20.05;3.6;4;['morning', 'evening'];meeting;FALSE
U1611;Zehra Aykol;34;female;Administrative;University Administrator;['Americano', 'Herbal Tea', 'Iced Latte'];8;21.87;3.32;13;['afternoon'];group study;FALSE
U1612;Gözde Aykurt;39;female;Medical;Nurse;['Mocha'];6;43.3;3.67;10;['afternoon', 'evening'];meeting;FALSE
U1613;Samet Aykanlı;47;male;Administrative;Campus Security;['Cold Brew'];8;38.28;3.97;11;['evening'];working;FALSE
U1614;Havva Barni;19;female;Student;Engineering Student;['Filter Coffee', 'Flat White'];10;20.62;3.1;2;['afternoon', 'evening'];group study;FALSE
U1615;Vikram Dubois;36;male;Administrative;IT Support;['Turkish Coffee'];4;27.65;4.39;8;['afternoon'];meeting;TRUE
U1616;Çağla Baloğlu;18;female;Student;Engineering Student;['Filter Coffee', 'Affogato', 'Espresso'];14;22.32;3.44;14;['morning', 'afternoon'];socializing;FALSE
U1617;Baran Öztürk;44;male;Administrative;Department Secretary;['Latte', 'Affogato'];15;20.99;3.37;3;['evening', 'morning'];relaxing;FALSE
U1618;Aybars Aykon;29;neutral;Student;Engineering Student;['Cappuccino', 'Turkish Coffee', 'Herbal Tea'];11;11.1;3.38;4;['morning', 'evening'];studying;FALSE
U1619;Ayşen Ayveroğluoğlu;47;neutral;Medical;Hospital Doctor;['Cappuccino'];5;43.11;0.0;0;['morning'];meeting;FALSE
U1620;Açelya Balcan;30;female;Professional;Financial Advisor;['Espresso', 'Iced Latte', 'Turkish Tea'];4;20.24;0.0;0;['afternoon'];meeting;FALSE
U1621;Selda Ayözge;45;female;Professional;Mental Health Counselor;['Latte'];4;26.35;4.02;13;['afternoon'];working;FALSE
U1622;Gabriela Martinez;23;female;Medical;Hospital Doctor;['Cold Brew'];5;56.0;4.45;8;['evening'];relaxing;TRUE
U1623;Viktor Park;48;male;Academic;Post-doctoral Researcher;['Iced Latte', 'Turkish Tea', 'Turkish Coffee'];8;48.15;4.33;14;['morning', 'evening'];working;TRUE
U1624;Natasha Desai;35;female;Support Staff;Research Technician;['Frappe', 'Herbal Tea', 'Filter Coffee'];9;21.3;3.65;4;['afternoon'];relaxing;TRUE
U1625;Leyla Ayter;37;female;Professional;Financial Advisor;['Turkish Coffee'];11;40.51;4.2;10;['morning'];reading;FALSE
U1626;Gözde Ahmetoğlu;25;female;Medical;Medical Resident;['Filter Coffee', 'Espresso'];4;43.91;4.08;4;['morning', 'evening'];studying;FALSE
U1627;Ece Azrak;18;female;Student;Exchange Student;['Turkish Tea'];12;29.94;3.61;14;['evening'];group study;FALSE
U1628;Arın Aydıntaş;39;neutral;Academic;Lecturer;['Filter Coffee', 'Espresso', 'Macchiato'];9;42.77;3.82;8;['evening', 'afternoon'];relaxing;FALSE
U1629;Ülkü Balkış;25;female;Student;PhD Student;['Turkish Tea', 'Espresso'];23;18.92;3.34;12;['evening', 'morning'];meeting;FALSE
U1630;Miguel Wiśniewski;35;male;Support Staff;Laboratory Technician;['Macchiato'];14;38.75;4.44;5;['evening', 'morning'];relaxing;TRUE
U1631;Tuba Ahmetoğlu;37;female;Medical;Nurse;['Cold Brew'];5;31.94;4.05;10;['evening', 'morning'];meeting;FALSE
U1632;Astrid Kowalski;41;female;Professional;Mental Health Counselor;['Cold Brew', 'Macchiato', 'Turkish Coffee'];5;48.32;3.75;4;['evening'];reading;TRUE
U1633;Diego Kuznetsov;21;male;Student;Medical Student;['Macchiato'];14;20.76;4.17;13;['morning', 'evening'];reading;TRUE
U1634;Aisha Sokolov;29;female;Student;Medical Student;['Flat White'];20;15.86;3.68;12;['afternoon', 'evening'];group study;TRUE
U1635;Katarina Petit;28;female;Student;Arts Student;['Mocha'];16;15.71;3.78;4;['afternoon'];relaxing;TRUE
U1636;Gamze Aytimur;21;female;Student;PhD Student;['Mocha', 'Americano', 'Filter Coffee'];8;23.66;3.6;1;['afternoon', 'evening'];reading;FALSE
U1637;Liam Lee;38;male;Academic;Professor;['Filter Coffee', 'Mocha'];11;29.06;4.0;8;['morning', 'afternoon'];studying;TRUE
U1638;Zehra Aydoğdu;30;female;Student;Exchange Student;['Turkish Coffee', 'Cappuccino'];23;29.13;4.14;14;['afternoon'];studying;FALSE
U1639;Kwame Al-Sayed;58;male;Academic;Assistant Professor;['Frappe', 'Iced Latte', 'Macchiato'];14;57.41;4.3;1;['evening'];socializing;TRUE
U1640;Marco Singh;27;male;Support Staff;Cafeteria Staff;['Americano', 'Latte'];10;21.34;3.82;10;['evening'];socializing;TRUE
U1641;Doruk Aytürk;41;neutral;Support Staff;Research Technician;['Cappuccino', 'Mocha', 'Filter Coffee'];10;58.28;3.45;11;['evening'];meeting;FALSE
U1642;Marco Colombo;24;male;Student;Engineering Student;['Turkish Coffee'];10;14.7;0.0;0;['evening'];socializing;TRUE
U1643;Yasemin Aydınoğlu;34;female;Administrative;Student Affairs Officer;['Latte', 'Filter Coffee'];9;25.57;3.24;9;['afternoon'];meeting;FALSE
U1644;Batur Barlas;36;male;Professional;University Lawyer;['Iced Latte'];13;49.0;4.09;8;['evening'];working;FALSE
U1645;Arjun Martinez;45;male;Academic;Visiting Scholar;['Filter Coffee', 'Iced Latte', 'Macchiato'];9;36.4;3.9;1;['evening'];meeting;TRUE
U1646;Lars Fernandez;43;male;Support Staff;Bookstore Staff;['Affogato', 'Turkish Tea', 'Cold Brew'];4;48.53;4.3;2;['morning', 'evening'];group study;TRUE
U1647;Yelda Aytin;39;female;Professional;Mental Health Counselor;['Mocha', 'Herbal Tea'];5;55.46;3.5;2;['afternoon', 'morning'];relaxing;FALSE
U1648;Bjorn Weber;31;male;Medical;Medical Technician;['Flat White'];15;29.57;3.46;8;['evening', 'morning'];studying;TRUE
U1649;Helena Ferrari;65;female;Academic;Assistant Professor;['Cold Brew', 'Frappe', 'Turkish Coffee'];14;38.66;4.33;7;['afternoon', 'morning'];studying;TRUE
U1650;Ayşe Ayıldız;54;female;Professional;University Lawyer;['Cappuccino', 'Turkish Tea'];5;24.83;3.55;13;['afternoon'];working;FALSE
U1651;Pavel Singh;26;male;Medical;Hospital Doctor;['Flat White'];14;48.47;0.0;0;['evening'];reading;TRUE
U1652;Özge Adem;37;female;Professional;Career Counselor;['Mocha', 'Latte'];8;50.58;4.22;6;['evening'];working;FALSE
U1653;Melisa Aymutlu;45;female;Administrative;University Administrator;['Filter Coffee'];10;29.32;3.92;13;['afternoon'];group study;FALSE
U1654;Ayşen Şahin;42;neutral;Medical;Medical Technician;['Cappuccino', 'Affogato'];15;26.77;4.15;11;['evening', 'afternoon'];reading;FALSE
U1655;Eylül Baha;24;neutral;Administrative;University Administrator;['Espresso', 'Mocha', 'Cold Brew'];10;27.03;4.2;2;['evening', 'morning'];relaxing;FALSE
U1656;Mercan Aytekin;43;female;Medical;Nurse;['Turkish Coffee', 'Filter Coffee'];13;40.48;4.18;11;['evening', 'afternoon'];group study;FALSE
U1657;Uğur Barışcan;43;male;Academic;Associate Professor;['Flat White', 'Turkish Coffee', 'Latte'];8;34.98;3.86;13;['morning'];reading;FALSE
U1658;Astrid Wójcik;18;female;Student;Arts Student;['Affogato'];22;15.65;4.18;9;['morning'];relaxing;TRUE
U1659;Mikhail Liu;27;male;Academic;Research Assistant;['Iced Latte', 'Cold Brew'];5;37.91;4.47;4;['morning'];studying;TRUE
U1660;Nalan Bahadır;41;female;Professional;Financial Advisor;['Cappuccino', 'Espresso'];12;30.55;4.24;7;['afternoon', 'morning'];socializing;FALSE
U1661;Isabella Richard;37;female;Academic;Associate Professor;['Turkish Tea', 'Cold Brew', 'Flat White'];6;27.98;4.28;5;['morning'];socializing;TRUE
U1662;Merve Balkan;30;female;Support Staff;Research Technician;['Turkish Coffee', 'Affogato'];14;23.25;3.47;14;['afternoon'];relaxing;FALSE
U1663;Nalan Aydıncan;28;female;Administrative;Library Staff;['Americano', 'Latte', 'Espresso'];6;21.63;3.77;3;['afternoon'];reading;FALSE
U1664;Tuğçe Aykurt;40;female;Medical;Medical Technician;['Cold Brew'];8;47.32;4.15;10;['afternoon', 'morning'];socializing;FALSE
U1665;Kerem Aymelek;57;male;Academic;Professor;['Turkish Coffee', 'Cappuccino'];8;40.99;3.83;6;['morning', 'evening'];group study;FALSE
U1666;Emine Barlık;46;female;Medical;Nurse;['Iced Latte'];11;53.16;3.66;5;['evening', 'afternoon'];relaxing;FALSE
U1667;Krishna Desai;47;male;Academic;Lecturer;['Macchiato', 'Cold Brew'];7;56.58;3.65;2;['afternoon'];working;TRUE
U1668;Arın Aykan;21;neutral;Student;Undergraduate Student;['Frappe'];13;14.49;4.13;14;['morning', 'evening'];group study;FALSE
U1669;Süreyya Ayman;44;female;Academic;Professor;['Herbal Tea'];7;42.3;3.86;5;['afternoon', 'morning'];group study;FALSE
U1670;Muhammed Ayvaz;47;male;Administrative;IT Support;['Iced Latte'];8;51.52;0.0;0;['evening'];relaxing;FALSE
U1671;Alper Ayşegül;36;male;Administrative;University Administrator;['Flat White', 'Mocha'];13;53.95;3.67;10;['afternoon'];meeting;FALSE
U1672;Arda Barışkın;28;male;Student;Exchange Student;['Filter Coffee', 'Cold Brew', 'Turkish Coffee'];17;29.04;3.63;10;['evening', 'afternoon'];meeting;FALSE
U1673;Esra Balkış;21;female;Student;Engineering Student;['Iced Latte', 'Mocha', 'Affogato'];22;28.82;3.78;8;['afternoon'];working;FALSE
U1674;Batur Aylan;33;male;Professional;Campus Architect;['Americano', 'Turkish Tea'];8;56.21;3.9;7;['morning'];meeting;FALSE
U1675;Zehra Ayşirin;26;female;Support Staff;Bookstore Staff;['Latte'];4;30.51;4.3;7;['evening', 'afternoon'];relaxing;FALSE
U1676;Ji-eun Ahmed;54;female;Support Staff;Cafeteria Staff;['Frappe', 'Mocha', 'Iced Latte'];15;51.17;5.0;1;['afternoon'];socializing;TRUE
U1677;Hatice Ayn;51;female;Support Staff;Bookstore Staff;['Americano', 'Affogato', 'Flat White'];11;41.98;4.14;5;['evening'];socializing;FALSE
U1678;Aybars Ağır;22;neutral;Student;Undergraduate Student;['Americano', 'Herbal Tea', 'Cold Brew'];25;12.85;3.88;9;['evening'];working;FALSE
U1679;Mia Esposito;35;female;Medical;Pharmacist;['Iced Latte', 'Latte'];14;21.2;4.23;3;['evening', 'morning'];working;TRUE
U1680;Yasemin Balkış;53;female;Administrative;Library Staff;['Cold Brew', 'Espresso', 'Frappe'];8;48.85;4.5;5;['morning', 'evening'];group study;FALSE
U1681;Çınar Bala;25;neutral;Medical;Clinical Researcher;['Flat White'];12;56.6;3.75;4;['afternoon'];socializing;FALSE
U1682;Yüsra Aytila;24;female;Student;PhD Student;['Affogato', 'Cold Brew', 'Latte'];18;15.1;4.01;13;['evening', 'afternoon'];working;FALSE
U1683;Rabia Ayşirin;55;female;Administrative;Campus Security;['Iced Latte', 'Herbal Tea'];7;30.88;4.32;13;['afternoon', 'evening'];relaxing;FALSE
U1684;Mercan Bahattin;27;female;Support Staff;Cafeteria Staff;['Iced Latte'];15;37.14;4.35;6;['evening'];meeting;FALSE
U1685;Jian Kowalski;34;male;Administrative;Student Affairs Officer;['Turkish Tea'];6;25.99;0.0;0;['afternoon'];meeting;TRUE
U1686;Soo-jin Meyer;19;female;Student;Undergraduate Student;['Turkish Coffee', 'Herbal Tea'];14;18.28;3.77;6;['afternoon', 'morning'];socializing;TRUE
U1687;Charlotte Thomas;19;female;Student;Undergraduate Student;['Turkish Coffee', 'Americano', 'Macchiato'];15;18.3;0.0;0;['evening', 'morning'];group study;TRUE
U1688;Berkay Aynur;26;male;Student;Master's Student;['Mocha', 'Turkish Coffee'];11;19.62;3.86;12;['evening', 'afternoon'];studying;FALSE
U1689;Açelya Afacan;38;female;Administrative;Department Secretary;['Espresso', 'Frappe'];10;56.1;3.69;14;['morning', 'evening'];relaxing;FALSE
U1690;Katarina Suzuki;54;female;Academic;Research Assistant;['Espresso', 'Herbal Tea', 'Macchiato'];6;42.66;4.1;4;['evening', 'afternoon'];relaxing;TRUE
U1691;Didem Ayşe;20;female;Student;Undergraduate Student;['Filter Coffee', 'Iced Latte'];14;16.42;4.3;8;['morning'];studying;FALSE
U1692;Nalan Azay;30;female;Student;Master's Student;['Americano', 'Latte', 'Flat White'];22;24.83;4.12;4;['morning'];studying;FALSE
U1693;Yelda Aytimur;55;female;Medical;Pharmacist;['Cappuccino', 'Iced Latte'];8;25.05;4.0;6;['afternoon', 'evening'];relaxing;FALSE
U1694;Diego Choi;27;male;Medical;Hospital Doctor;['Mocha'];9;57.12;3.74;13;['evening'];studying;TRUE
U1695;Zeynep Ayhanlı;32;female;Support Staff;Research Technician;['Filter Coffee', 'Espresso'];12;26.84;3.7;5;['afternoon', 'evening'];relaxing;FALSE
U1696;Xiao Li;55;female;Academic;Assistant Professor;['Cappuccino', 'Americano'];11;42.9;4.06;13;['evening', 'morning'];group study;TRUE
U1697;Muhammed Ağırbaş;20;male;Student;Master's Student;['Cold Brew', 'Latte'];16;27.27;3.66;13;['evening', 'morning'];group study;FALSE
U1698;Gökhan Barlas;54;male;Medical;Hospital Doctor;['Macchiato', 'Herbal Tea'];12;43.77;4.21;7;['afternoon', 'evening'];group study;FALSE
U1699;Emre Aynaoğlu;21;male;Student;Medical Student;['Macchiato', 'Americano'];16;27.14;3.5;8;['afternoon', 'morning'];socializing;FALSE
U1700;Şefika Ahmetcan;44;female;Academic;Post-doctoral Researcher;['Flat White'];11;37.56;3.96;12;['morning', 'afternoon'];meeting;FALSE
U1701;Sezgin Ağır;39;male;Administrative;IT Support;['Macchiato'];15;51.34;4.02;6;['morning', 'afternoon'];studying;FALSE
U1702;Sezgin Ağaoğlu;29;male;Student;Medical Student;['Espresso', 'Cold Brew'];22;26.15;3.9;7;['morning'];studying;FALSE
U1703;Sude Ayla;53;female;Support Staff;Laboratory Technician;['Espresso', 'Cappuccino', 'Iced Latte'];12;32.45;4.18;10;['morning'];reading;FALSE
U1704;Noor Dubois;29;female;Professional;Mental Health Counselor;['Turkish Coffee', 'Turkish Tea', 'Iced Latte'];5;33.16;3.85;13;['evening'];working;TRUE
U1705;Gamze Ahsen;45;female;Professional;Campus Architect;['Affogato'];15;37.01;4.17;3;['afternoon'];studying;FALSE
U1706;Amina Schmidt;52;female;Professional;Career Counselor;['Espresso', 'Turkish Tea'];5;29.97;3.7;13;['evening'];group study;TRUE
U1707;Mia Bernard;32;female;Medical;Hospital Doctor;['Latte', 'Frappe', 'Turkish Tea'];6;21.09;3.54;5;['evening', 'afternoon'];group study;TRUE
U1708;Anjali Weber;29;female;Student;Exchange Student;['Turkish Tea'];20;14.52;4.38;13;['evening'];socializing;TRUE
U1709;Süreyya Balkış;24;female;Professional;University Lawyer;['Filter Coffee'];8;22.05;4.17;7;['afternoon', 'evening'];meeting;FALSE
U1710;Sıla Ayşirin;23;female;Administrative;Department Secretary;['Herbal Tea'];11;44.89;3.66;13;['afternoon', 'morning'];socializing;FALSE
U1711;Meera Wójcik;27;female;Administrative;University Administrator;['Mocha', 'Americano'];14;56.33;3.62;4;['evening', 'afternoon'];reading;TRUE
U1712;Ayşe Aykan;44;female;Medical;Medical Technician;['Affogato', 'Frappe', 'Filter Coffee'];6;36.82;4.38;6;['morning'];reading;FALSE
U1713;Simge Ayşegül;37;female;Support Staff;Bookstore Staff;['Cappuccino', 'Cold Brew', 'Filter Coffee'];12;40.99;4.49;9;['afternoon', 'evening'];studying;FALSE
U1714;Kader Barlık;30;female;Student;Medical Student;['Turkish Coffee', 'Cold Brew'];17;14.34;3.5;3;['morning'];meeting;FALSE
U1715;Yasmin Park;28;female;Student;Engineering Student;['Flat White', 'Macchiato', 'Latte'];17;13.85;4.01;11;['evening', 'morning'];meeting;TRUE
U1716;İsmail Ayşe;36;male;Support Staff;Bookstore Staff;['Latte', 'Turkish Coffee', 'Cappuccino'];7;32.6;4.18;13;['morning'];studying;FALSE
U1717;Ayhan Ahraz;30;neutral;Student;Undergraduate Student;['Americano', 'Turkish Coffee'];16;15.04;3.9;2;['morning', 'afternoon'];studying;FALSE
U1718;Ahmed Wiśniewski;45;male;Medical;Nurse;['Turkish Coffee', 'Herbal Tea', 'Espresso'];8;47.36;3.62;12;['morning', 'evening'];meeting;TRUE
U1719;Atakan Aykoç;27;male;Academic;Visiting Scholar;['Americano', 'Iced Latte'];15;47.05;4.01;10;['evening'];meeting;FALSE
U1720;Barış Aytekin;37;male;Academic;Associate Professor;['Americano'];13;24.03;3.86;8;['morning', 'afternoon'];socializing;FALSE
U1721;Sinem Barlas;36;female;Academic;Professor;['Cold Brew', 'Herbal Tea', 'Filter Coffee'];14;46.28;3.59;9;['morning'];studying;FALSE
U1722;Serkan Ağır;40;male;Professional;Career Counselor;['Iced Latte'];10;25.72;4.22;13;['afternoon'];working;FALSE
U1723;Arın Ayveren;24;neutral;Student;Undergraduate Student;['Cold Brew', 'Herbal Tea', 'Flat White'];11;29.86;0.0;0;['morning', 'evening'];group study;FALSE
U1724;Emel Ayşan;52;female;Medical;Medical Resident;['Cappuccino', 'Filter Coffee'];10;45.98;4.09;9;['evening'];relaxing;FALSE
U1725;Nur Ayşenur;32;female;Support Staff;Cafeteria Staff;['Affogato', 'Frappe', 'Turkish Tea'];6;41.49;4.4;1;['evening', 'morning'];relaxing;FALSE
U1726;Arın Çelik;30;neutral;Academic;Visiting Scholar;['Macchiato', 'Turkish Tea', 'Turkish Coffee'];13;29.97;0.0;0;['evening'];working;FALSE
U1727;Didem Balkır;37;female;Medical;Medical Resident;['Herbal Tea', 'Turkish Coffee', 'Filter Coffee'];13;55.09;3.77;7;['morning', 'afternoon'];group study;FALSE
U1728;Nilay Barokçular;34;female;Administrative;Student Affairs Officer;['Americano', 'Espresso'];6;56.23;4.59;10;['afternoon', 'evening'];group study;FALSE
U1729;Seda Ayn;52;female;Medical;Medical Resident;['Cold Brew', 'Americano', 'Turkish Coffee'];8;28.19;4.18;8;['evening'];studying;FALSE
U1730;Atakan Ağsar;60;male;Academic;Professor;['Filter Coffee', 'Cappuccino', 'Mocha'];9;49.94;3.3;1;['morning', 'afternoon'];relaxing;FALSE
U1731;Magnus Popov;22;male;Student;Engineering Student;['Turkish Coffee', 'Affogato', 'Flat White'];22;20.24;3.98;5;['morning', 'evening'];relaxing;TRUE
U1732;Duru Aytekin;54;neutral;Support Staff;Bookstore Staff;['Cappuccino', 'Americano', 'Turkish Coffee'];9;21.01;4.22;4;['evening', 'afternoon'];relaxing;FALSE
U1733;Akın Azap;20;neutral;Student;Medical Student;['Cold Brew', 'Herbal Tea', 'Iced Latte'];22;14.11;3.5;12;['morning'];reading;FALSE
U1734;Olivia Ahmed;37;female;Support Staff;Laboratory Technician;['Turkish Tea'];9;32.2;3.69;14;['evening', 'afternoon'];socializing;TRUE
U1735;Kwame Robert;31;male;Medical;Hospital Doctor;['Cold Brew'];9;35.12;3.99;13;['afternoon', 'morning'];working;TRUE
U1736;Hande Ahat;20;female;Student;PhD Student;['Turkish Coffee'];25;11.32;4.0;1;['afternoon', 'morning'];group study;FALSE
U1737;Damla Bahriye;55;female;Support Staff;Bookstore Staff;['Latte', 'Frappe', 'Filter Coffee'];9;45.71;3.35;13;['evening', 'morning'];socializing;FALSE
U1738;Freya Lee;26;female;Student;Undergraduate Student;['Turkish Coffee', 'Flat White', 'Herbal Tea'];21;19.33;3.7;13;['morning'];meeting;TRUE
U1739;Jian Papadopoulos;35;male;Administrative;Student Affairs Officer;['Mocha', 'Cappuccino', 'Macchiato'];5;26.88;3.78;4;['evening', 'morning'];meeting;TRUE
