review_id;user_id;user_name;cafe_name;cafe_id;rating;date;date
R08968;U1834;Ülkü Afer;Cafe Jazzy;ChIJcQKDmCZ9uRQRHfDDzMdj-RI;4;2024-11-08;2024-11-08
R08969;U1604;Nalan Ayşun;Down Kafe;ChIJLfod9SZ9uRQRPWsngI8gAe8;3;2024-05-16;2024-05-16
R08970;U0778;Yusuf Bahar;İs Cafe Fırın;ChIJ1_VEW4h9uRQRi-Jqj5qOUd4;4;2024-10-29;2024-10-29
R08971;U0768;Antonio Colombo;Derin Cafe Patisserie;ChIJ0cgFxiB9uRQR3US9v4-qDCI;4;2024-09-22;2024-09-22
R08972;U1395;Selda Balcan;Down Kafe;ChIJLfod9SZ9uRQRPWsngI8gAe8;4;2024-04-08;2024-04-08
R08973;U0114;Marco Schmidt;Dostlar Kahvesi maviyol cafe;ChIJLTBjCjF9uRQRvPcgnGOG_-M;4;2024-09-16;2024-09-16
R08974;U1598;Selin Ahat;Berry Coffee Company Bornova;ChIJIUlNZyp9uRQR9mKpvr5g428;4;2024-12-02;2024-12-02
R08975;U1403;İbrahim Aymirza;Bamteli Cafe;ChIJ76j-WS99uRQRUCKqVZjP1hs;4;2024-09-18;2024-09-18
R08976;U0709;Liam Wagner;Quie Coffee;ChIJgbv9F4h9uRQRPDIz1q_oyBw;4;2024-03-05;2024-03-05
R08977;U0271;Mercan Azade;Quie Coffee;ChIJgbv9F4h9uRQRPDIz1q_oyBw;4;2024-01-06;2024-01-06
R08978;U1671;Alper Ayşegül;Nefes Cafe;ChIJwQGbKyF9uRQRhw7YOSYh8yI;3;2024-01-20;2024-01-20
R08979;U0890;Rümeysa Azar;Shake it Get fit;ChIJCdxF-At9uRQRtKhY67hskks;4;2024-07-03;2024-07-03
R08980;U0054;Eda Kaya;More Coffee & Tea;ChIJ8wADeCV9uRQRYypUUdOX3BI;4;2024-10-12;2024-10-12
R08981;U0280;Rabia Ahraz;Limon Kahve;ChIJ7_9thTp9uRQRDkDPBtcbbkY;4;2024-10-17;2024-10-17
R08982;U0123;Neslihan Aykaç;Cirrus Coffe& Bakery;ChIJ62pw14l9uRQR_mnPFE5hOsw;4;2024-02-15;2024-02-15
R08983;U1727;Didem Balkır;Dunno Coffee Co. Bornova;ChIJZ4arBql9uRQRTor5Ej3fFLE;4;2024-08-07;2024-08-07
R08984;U1632;Astrid Kowalski;Kallavi Cafe&Nargile;ChIJZePwgyZ9uRQR7TX-eE9tTxU;4;2024-02-22;2024-02-22
R08985;U1290;Olivia Johansson;Cake & Bake;ChIJecw2THp9uRQRfXwfsMsL-58;3;2024-02-14;2024-02-14
R08986;U1321;Sofia Choi;Otantic Park;ChIJtbyRCC99uRQRwlA5yqhZgS0;4;2024-09-23;2024-09-23
R08987;U1764;Andaç Ağaoğlu;Cope of Coffee;ChIJUbrP7CV9uRQR7AubQ5ew9gQ;4;2024-04-14;2024-04-14
R08988;U1829;İsmail Ahsin;Poka Coffee Roasters Bornova;ChIJ7b_eweh9uRQRCIGJsYRBi5c;1;2025-02-12;2025-02-12
R08989;U1370;Selda Balcı;Nora Coffee More;ChIJATzVrcR9uRQRQNVIiRxzPmA;4;2024-05-03;2024-05-03
R08990;U1747;Ramazan Barışkan;Çukur cafe;ChIJy5ueput9uRQRrbM9BTw1pGg;4;2024-04-13;2024-04-13
R08991;U0114;Marco Schmidt;Liva Market;ChIJeY1VRS99uRQRwxvLveX7LN8;4;2024-04-19;2024-04-19
R08992;U0372;Duru Ayvermiş;Masha Lounge Nargile Molası;ChIJ-7ClKjB9uRQReSzgpZSpflQ;3;2025-03-31;2025-03-31
R08993;U1168;Ebru Azap;Kahve Aşkına;ChIJK4DUhyV9uRQRz49rqVmb-do;4;2024-08-24;2024-08-24
R08994;U0213;Nuray Ayvermiş;Root Coffee&More;ChIJy1AifRh9uRQRUFMEOe35_HQ;5;2024-02-16;2024-02-16
R08995;U1975;Sena Ayıldız;the Jack Coffee Co.;ChIJe4hptobZuxQRfjVSOVzy3Jw;3;2024-06-20;2024-06-20
R08996;U1844;Oliver Kim;Tatimren Bornova;ChIJ2cfaOy99uRQRnUFXTvDPepM;4;2024-05-25;2024-05-25
R08997;U0887;Reyhan Ayşın;Kahve Aşkına;ChIJK4DUhyV9uRQRz49rqVmb-do;1;2024-08-31;2024-08-31
R08998;U1093;Arun Garcia;La Voila;ChIJgbMrlSV9uRQRqYONK9sNwvw;3;2025-02-16;2025-02-16
R08999;U0780;Camila Kumar;Liva Market;ChIJeY1VRS99uRQRwxvLveX7LN8;4;2024-07-29;2024-07-29
R09000;U1288;Şebnem Barokçular;Twin Coffee;ChIJE6yFBNt9uRQR8L0g8r9gPrM;4;2024-10-14;2024-10-14
R09001;U0618;Leyla Baha;Good For You Bornova;ChIJMeLTvQ99uRQRdON8739WwIo;4;2024-10-09;2024-10-09
R09002;U1683;Rabia Ayşirin;Hola Coffee Company;ChIJJTkWROp9uRQRvkiiZGPt1eY;4;2024-06-05;2024-06-05
R09003;U0464;Aykut Afer;Derin Cafe Patisserie;ChIJ0cgFxiB9uRQR3US9v4-qDCI;4;2024-11-18;2024-11-18
R09004;U1978;James Watanabe;Vintage bornova;ChIJkQgh3yV9uRQRewCQNmkPQoE;5;2024-08-01;2024-08-01
R09005;U0498;Juan Garcia;the Jack Coffee Co.;ChIJe4hptobZuxQRfjVSOVzy3Jw;3;2025-03-22;2025-03-22
R09006;U1495;Arjun Martinez;Cozy Co.;ChIJZfG31ZF9uRQRgTACLCzNlNw;4;2024-09-14;2024-09-14
R09007;U1990;Sıla Aymelek;Berna Cafe;ChIJbbfafS99uRQRJooi2wIPhS8;4;2025-01-09;2025-01-09
R09008;U1587;Yasmin Andreou;Me and you bornova;ChIJs1L4VL99uRQRLiU7GcDe3kI;4;2024-05-15;2024-05-15
R09009;U0255;Sophia Nowak;Buckin Coffee Bornova;ChIJA89cZr99uRQRGiYJHbYwvZQ;3;2024-12-24;2024-12-24
R09010;U1617;Baran Öztürk;The Doors Coffee;ChIJTUPkJcZ9uRQR0rHZMAad0qk;3;2024-11-01;2024-11-01
R09011;U0788;Sofia Sokolov;Cardiff Street Coffee;ChIJU2_JN_d9uRQRYC2DoLIq4Hs;4;2025-01-28;2025-01-28
R09012;U1669;Süreyya Ayman;Leo's Coffee & Kruvasan;ChIJoZREzf19uRQR0VFmvpAOx8E;4;2024-08-09;2024-08-09
R09013;U0671;Mei Eriksson;Cafe Marsyas;ChIJeQxiT_J9uRQRKiyAx1s-4_s;4;2025-02-09;2025-02-09
R09014;U1773;Özgür Barıştaş;Liva Market;ChIJeY1VRS99uRQRwxvLveX7LN8;4;2024-08-04;2024-08-04
R09015;U1910;Ali Barlıkçı;Limon Kahve;ChIJ7_9thTp9uRQRDkDPBtcbbkY;4;2025-02-06;2025-02-06
R09016;U0617;Marco Tanaka;CAFE ADALİSA;ChIJ_TCNqcV9uRQRYqiSIRqbO3s;3;2024-02-23;2024-02-23
R09017;U1772;Merve Aydıntaş;Vento Caffe;ChIJo8B_jSV9uRQR8BaIHF-Rz5Y;3;2024-07-08;2024-07-08
R09018;U0895;Ömer Kaya;Cake & Bake;ChIJecw2THp9uRQRfXwfsMsL-58;4;2024-03-03;2024-03-03
R09019;U1864;Emel Aynaoğlu;İs Cafe Fırın;ChIJ1_VEW4h9uRQRi-Jqj5qOUd4;4;2024-02-10;2024-02-10
R09020;U1593;Zeynur Ayışığıoğlu;+1 Down Kafe;ChIJr2W3YSZ9uRQRtM-qsJBnUew;4;2024-09-13;2024-09-13
R09021;U0233;Fatıma Ayşen;Fısıltı Cafe;ChIJk8SWDS99uRQRbxqPu_8wPjA;4;2025-03-03;2025-03-03
R09022;U1218;Kübra Aytaç;Leo's Coffee & Kruvasan;ChIJoZREzf19uRQR0VFmvpAOx8E;4;2024-10-12;2024-10-12
R09023;U0208;Yusuf Bahriye;777 Coffee House;ChIJGaoqO3R9uRQR7RFRqkpWuLA;3;2024-08-08;2024-08-08
R09024;U0294;Kerem Aytekin;Çınar Evi;ChIJt1Zy-iZ9uRQR_vdJQyGTuak;3;2024-09-16;2024-09-16
R09025;U1740;Malik Jung;Vitamin Cafe;ChIJGb1GkCZ9uRQRjQAwx5lenU8;3;2025-02-03;2025-02-03
R09026;U0603;Özge Balkış;Kün Coffee;ChIJTWn7cAB9uRQR2BfjsR6F63I;4;2024-06-29;2024-06-29
R09027;U1588;Anastasia Pappas;Kaos Cafe;ChIJZVjYay99uRQRR1M4dGWcPnE;3;2024-03-29;2024-03-29
R09028;U1038;Barış Ayvermiş;Berlin Coffee Shop Bornova;ChIJS8HEOPJ9uRQR7_1Su6u-WuM;4;2024-06-14;2024-06-14
R09029;U1653;Melisa Aymutlu;Robust Coffee Shop - Küçükpark;ChIJS58z9Al9uRQRK21Nw_7qgw8;4;2024-03-14;2024-03-14
R09030;U0518;Yunus Ayöz;Shake it Get fit;ChIJCdxF-At9uRQRtKhY67hskks;1;2024-02-03;2024-02-03
R09031;U1530;Ömer Ayşirin;Gua Coffee Company Bornova;ChIJb_P1RsZ9uRQRIPdnE8tWcoE;4;2025-02-05;2025-02-05
R09032;U1402;Sude Aydınoğlu;Bornova Coffy;ChIJJzclqcx9uRQR0sI1QUYH6kg;4;2025-04-03;2025-04-03
R09033;U0579;Wei Weber;Choconut Coffee;ChIJxZGKr1hjuRQR2Es196TrHMk;4;2024-12-20;2024-12-20
R09034;U1015;Yusuf Demir;Kabadayı;ChIJUZZ4Qi99uRQRVCd7G8ElT-4;4;2024-10-16;2024-10-16
R09035;U1837;Neslihan Aynacı;Bakur Cafe;ChIJx_ZQXgB9uRQRIlE9xd7yHoE;4;2025-02-02;2025-02-02
R09036;U1027;Anastasia Kim;Cafe Bahane;ChIJpVcGLCF9uRQRI7hEtBj91Lg;4;2024-11-24;2024-11-24
R09037;U0889;Vedat Ayten;CAFE ADALİSA;ChIJ_TCNqcV9uRQRYqiSIRqbO3s;1;2025-02-11;2025-02-11
R09038;U1526;İsmail Ayşun;Coffee Dream House;ChIJfbQs3S99uRQRuXCC6WtJu_Y;4;2024-09-04;2024-09-04
R09039;U0835;Doğan Azap;Bornova Coffy;ChIJJzclqcx9uRQR0sI1QUYH6kg;4;2024-03-05;2024-03-05
R09040;U1794;İrem Ahsenullah;Root Coffee&More;ChIJy1AifRh9uRQRUFMEOe35_HQ;4;2024-12-06;2024-12-06
R09041;U1320;İrem Barlıkçı;Otantic Cafe;ChIJSWT0Vi99uRQRzupf_yK7_68;3;2024-07-03;2024-07-03
R09042;U1059;Muhammed Baha;Vitamin Cafe;ChIJGb1GkCZ9uRQRjQAwx5lenU8;5;2024-04-25;2024-04-25
R09043;U0101;Meryem Azar;Kalyan Nargile Evi;ChIJSzqj6iV9uRQR0cNqpZRtwO8;3;2024-03-11;2024-03-11
R09044;U1507;Arın Ayter;+1 Down Kafe;ChIJr2W3YSZ9uRQRtM-qsJBnUew;3;2024-10-20;2024-10-20
R09045;U0342;Yusuf Aykaç;Komşu Kahve;ChIJ_cFJ5759uRQR7urchslhve4;1;2024-08-24;2024-08-24
R09046;U0412;Noah Kumar;Campus Coffe Roastery;ChIJ70afg_l9uRQR33bGP9AHeD4;5;2024-01-07;2024-01-07
R09047;U1236;Ayşen Azade;Cafe Deyim;ChIJV0QqDC99uRQR2l08RJ8Q5-k;3;2024-05-19;2024-05-19
R09048;U0552;Jamal Meyer;Me and you bornova;ChIJs1L4VL99uRQRLiU7GcDe3kI;4;2024-09-07;2024-09-07
R09049;U1658;Astrid Wójcik;Vento Caffe;ChIJo8B_jSV9uRQR8BaIHF-Rz5Y;4;2025-03-30;2025-03-30
R09050;U0064;Esra Barni;Otantic Park;ChIJtbyRCC99uRQRwlA5yqhZgS0;3;2025-01-06;2025-01-06
R09051;U1261;Jian Kowalski;Ottoman Nargile Atölyesi Bornova;ChIJCcfl0SV9uRQR4A7Upi8FsjU;4;2024-07-03;2024-07-03
R09052;U0858;İbrahim Ağtaş;Bornova Coffy;ChIJJzclqcx9uRQR0sI1QUYH6kg;4;2024-11-05;2024-11-05
R09053;U0469;Ülkü Öztürk;Cafe Friendzone 3rd Wave Coffee & Roastery;ChIJzQIahEp9uRQRG80hOSKwnp4;3;2024-04-10;2024-04-10
R09054;U1274;Gözde Aylin;Base Coffee & More;ChIJFVt0zRrXuxQRPJ40VzZE16k;4;2024-01-14;2024-01-14
R09055;U0338;Yusuf Ayşit;İs Cafe Fırın;ChIJ1_VEW4h9uRQRi-Jqj5qOUd4;1;2025-02-19;2025-02-19
R09056;U1497;Arda Ahsen;Masha Lounge Nargile Molası;ChIJ-7ClKjB9uRQReSzgpZSpflQ;1;2025-01-08;2025-01-08
R09057;U0445;Ayşen Azat;Being Coffee;ChIJ8TxVmCZ9uRQR8nECmZDM7Ek;4;2024-11-06;2024-11-06
R09058;U0350;Melike Kaya;Müzikhane;ChIJIy2jCyV9uRQRyDPtkbPh3uE;1;2025-01-20;2025-01-20
R09059;U0857;Valentina Andreou;Liva Market;ChIJeY1VRS99uRQRwxvLveX7LN8;4;2025-03-03;2025-03-03
R09060;U1480;Fatıma Ayla;Küçük Dükkan Coffee&Roastery;ChIJ91zutzl9uRQRP0CoHkmLvWo;3;2024-05-01;2024-05-01
R09061;U0057;Ayşen Ayşe;Robust Coffee Shop - Küçükpark;ChIJS58z9Al9uRQRK21Nw_7qgw8;4;2024-07-10;2024-07-10
R09062;U0298;Sophia Takahashi;Good For You Bornova;ChIJMeLTvQ99uRQRdON8739WwIo;4;2024-05-31;2024-05-31
R09063;U1686;Soo-jin Meyer;Konsept Coffee Snack;ChIJP-M1DgB9uRQR1CNl-2igFV4;3;2024-04-18;2024-04-18
R09064;U0705;Tuba Aykol;Üniversite 2 Unlu Mamulleri;ChIJC9sTdiB9uRQR9NjCRqMKqK0;4;2024-05-28;2024-05-28
R09065;U0542;Güneş Ayvaz;Grissini Cafe / Patisserie;ChIJ_6EaOCR9uRQR92n3LENvHWs;4;2024-01-19;2024-01-19
R09066;U1445;Helga Sokolov;REEF COFFEE;ChIJ41LSorl9uRQRh1HfxvB7qTY;3;2024-09-01;2024-09-01
R09067;U0934;Aykut Ayöztürk;Kasaba;ChIJz8WYeyV9uRQRos-YriUGPms;4;2024-01-24;2024-01-24
R09068;U1429;Aisha Eriksson;Rho Coffee;ChIJW2ekQiV9uRQRhiNB-tJl_uI;3;2025-02-08;2025-02-08
R09069;U1503;Carlos Taylor;Müzikhane;ChIJIy2jCyV9uRQRyDPtkbPh3uE;3;2024-02-16;2024-02-16
R09070;U1940;Aşkın Ayman;Nefes Cafe;ChIJwQGbKyF9uRQRhw7YOSYh8yI;4;2025-01-30;2025-01-30
R09071;U1981;Ming Smirnov;Baccy;ChIJ26AikiV9uRQRu5i6vV4SyEQ;3;2025-03-19;2025-03-19
R09072;U1628;Arın Aydıntaş;Asperitas coffee;ChIJtWyhU1F9uRQRPWercRQV7Ek;3;2024-04-20;2024-04-20
R09073;U0142;Pavel Meyer;Cardiff Street Coffee;ChIJU2_JN_d9uRQRYC2DoLIq4Hs;4;2024-10-07;2024-10-07
R09074;U0575;Uğur Ayveroğlu;Cafe 13m2;ChIJ95iZDi99uRQRhL6P0RAWGx0;4;2025-03-30;2025-03-30
R09075;U0914;Ülker Demir;Bukalemoon;ChIJEdiY3SV9uRQRhLYPqeSP11I;3;2024-06-08;2024-06-08
R09076;U0599;Berkay Balcı;Resmo Roasting Company;ChIJeXk-lDZ9uRQR6jO9tjbFNss;3;2024-12-24;2024-12-24
R09077;U0831;Nazlı Ahsin;Derin Cafe Patisserie;ChIJ0cgFxiB9uRQR3US9v4-qDCI;3;2024-04-02;2024-04-02
R09078;U0079;Gabriela Kim;Bonó Coffee Bakery;ChIJLcHnR159uRQRmFC1zzCm1fA;3;2025-03-09;2025-03-09
R09079;U1494;Rümeysa Aykul;Bamteli Cafe;ChIJ76j-WS99uRQRUCKqVZjP1hs;4;2025-04-02;2025-04-02
R09080;U0401;Aisha Eriksson;El Manu Mental;ChIJweXBSaJ9uRQRSGzxL96w-SA;2;2025-03-17;2025-03-17
R09081;U0775;Liam Meyer;Good For You Bornova;ChIJMeLTvQ99uRQRdON8739WwIo;4;2025-02-08;2025-02-08
R09082;U1421;Mikhail Bernard;Kalyan Nargile Evi;ChIJSzqj6iV9uRQR0cNqpZRtwO8;4;2024-10-13;2024-10-13
R09083;U0060;Eda Azap;Cafe Marsyas;ChIJeQxiT_J9uRQRKiyAx1s-4_s;3;2024-08-27;2024-08-27
R09084;U0585;Anastasia Weber;Nefes Cafe;ChIJwQGbKyF9uRQRhw7YOSYh8yI;3;2025-02-09;2025-02-09
R09085;U1073;Zeynep Ayöztürk;Cafe Deyim;ChIJV0QqDC99uRQR2l08RJ8Q5-k;4;2024-07-14;2024-07-14
R09086;U1187;Selma Ağsar;Cope of Coffee;ChIJUbrP7CV9uRQR7AubQ5ew9gQ;2;2024-07-26;2024-07-26
R09087;U1067;Astrid Meyer;+1 Down Kafe;ChIJr2W3YSZ9uRQRtM-qsJBnUew;3;2025-01-07;2025-01-07
R09088;U1179;Ryu Russo;Asperitas coffee;ChIJtWyhU1F9uRQRPWercRQV7Ek;4;2024-10-30;2024-10-30
R09089;U1609;Tuğçe Afacan;Borbeen Coffee;ChIJ_31bRS99uRQRoAt5_vtPQtM;3;2024-10-31;2024-10-31
R09090;U1996;Zeynur Balcan;The Doors Coffee;ChIJTUPkJcZ9uRQR0rHZMAad0qk;4;2024-02-14;2024-02-14
R09091;U0238;Emre Aydıncan;Kaos Cafe;ChIJZVjYay99uRQRR1M4dGWcPnE;4;2024-11-26;2024-11-26
R09092;U0258;Ümit Barni;Robust Coffee Shop - Küçükpark;ChIJS58z9Al9uRQRK21Nw_7qgw8;4;2024-07-23;2024-07-23
R09093;U1798;Mia Sato;Dunno Coffee Co. Bornova;ChIJZ4arBql9uRQRTor5Ej3fFLE;4;2025-02-18;2025-02-18
R09094;U0587;Özge Ağır;Üniversite 2 Unlu Mamulleri;ChIJC9sTdiB9uRQR9NjCRqMKqK0;4;2024-04-23;2024-04-23
R09095;U0985;Helena Wang;Coffee Dream House;ChIJfbQs3S99uRQRuXCC6WtJu_Y;4;2024-05-25;2024-05-25
R09096;U1356;Gülbahar Barışkan;Cafe Rezine;ChIJqyfQxiZ9uRQRrKe373iwm_Y;3;2024-02-03;2024-02-03
R09097;U1130;Ali Ayşın;1x ortaköy kumpircisi;ChIJOb3yk5N9uRQRSuuqS9gtd2I;3;2024-05-04;2024-05-04
R09098;U0261;Hassan Constantinides;Borbeen Coffee;ChIJ_31bRS99uRQRoAt5_vtPQtM;3;2025-03-24;2025-03-24
R09099;U0214;Anastasia Patel;Study Cafe;ChIJVzjPEdt9uRQR7geR2MHzrb4;4;2024-11-05;2024-11-05
R09100;U0097;Hasan Afer;Limon Kahve;ChIJ7_9thTp9uRQRDkDPBtcbbkY;1;2024-11-18;2024-11-18
R09101;U1724;Emel Ayşan;CAFE SİS;ChIJu3P1YTTXuxQR5-qxIcaZOOk;4;2024-06-08;2024-06-08
R09102;U1220;Hassan Al-Sayed;Cafe Friendzone 3rd Wave Coffee & Roastery;ChIJzQIahEp9uRQRG80hOSKwnp4;3;2024-04-16;2024-04-16
R09103;U0583;Zehra Ahsin;Thug coffee;ChIJu-fYYNB9uRQReN7u8BJj65U;3;2025-02-11;2025-02-11
R09104;U0022;Abdullah Adil;Kasaba;ChIJz8WYeyV9uRQRos-YriUGPms;3;2024-09-15;2024-09-15
R09105;U0049;Leyla Şahin;Berry Coffee Company Bornova;ChIJIUlNZyp9uRQR9mKpvr5g428;4;2025-02-24;2025-02-24
R09106;U0158;Mei Pappas;Fısıltı Cafe;ChIJk8SWDS99uRQRbxqPu_8wPjA;3;2025-02-16;2025-02-16
R09107;U0269;Zeki Ahsin;El Manu Mental;ChIJweXBSaJ9uRQRSGzxL96w-SA;4;2025-03-11;2025-03-11
R09108;U0581;Mikhail Petit;Kalyan Nargile Evi;ChIJSzqj6iV9uRQR0cNqpZRtwO8;4;2024-09-26;2024-09-26
R09109;U0405;Lucas Suzuki;Vintage bornova;ChIJkQgh3yV9uRQRewCQNmkPQoE;4;2024-06-17;2024-06-17
R09110;U1185;Hande Adil;Küçükpark;ChIJy-dwaC99uRQRqOYX7HW0Ap0;1;2025-02-21;2025-02-21
R09111;U0538;Zeynur Ayşen;Zeytin çay evi;ChIJ-zQw7NZ9uRQR7FxV6VY_pkA;4;2024-03-06;2024-03-06
R09112;U1473;Hande Balcan;Coffee Derya Cavalry Cd.;ChIJdUOAjiV9uRQRfzDP5St3-bI;4;2024-09-05;2024-09-05
R09113;U1585;Katarina Mohammed;ANGEL CAFE;ChIJLeQsfwB9uRQRWG24BWfITi4;3;2024-12-30;2024-12-30
R09114;U0220;Oliver Romano;Chai Tea & Food;ChIJ48lhdiV9uRQRDwdTsfg6YSM;3;2024-05-18;2024-05-18
R09115;U1769;Nilay Bahadır;Bornova Coffy;ChIJJzclqcx9uRQR0sI1QUYH6kg;4;2024-07-17;2024-07-17
R09116;U0453;Seda Ayışığıoğlu;İzmirli Kahve Bornova Şubesi;ChIJF3dwAj59uRQRhZz6L3smDKw;4;2024-06-23;2024-06-23
R09117;U0804;Zara Evans;El Manu Mental;ChIJweXBSaJ9uRQRSGzxL96w-SA;5;2024-05-09;2024-05-09
R09118;U0408;Aykut Balkan;1x ortaköy kumpircisi;ChIJOb3yk5N9uRQRSuuqS9gtd2I;4;2024-04-16;2024-04-16
R09119;U1021;Turgay Ahyan;İs Cafe Fırın;ChIJ1_VEW4h9uRQRi-Jqj5qOUd4;1;2024-05-27;2024-05-27
R09120;U1896;James Dubois;Being Coffee;ChIJ8TxVmCZ9uRQR8nECmZDM7Ek;3;2024-10-24;2024-10-24
R09121;U0569;Ece Öztürk;Küçük Dükkan Coffee&Roastery;ChIJ91zutzl9uRQRP0CoHkmLvWo;4;2025-02-09;2025-02-09
R09122;U1917;Yüsra Balkan;Cardiff Street Coffee;ChIJU2_JN_d9uRQRYC2DoLIq4Hs;4;2024-06-02;2024-06-02
R09123;U1536;Nazlı Ayhanlı;Chai Tea & Food;ChIJ48lhdiV9uRQRDwdTsfg6YSM;4;2024-06-14;2024-06-14
R09124;U1196;Özge Aykutsoy;Buckin Coffee Bornova;ChIJA89cZr99uRQRGiYJHbYwvZQ;3;2025-03-10;2025-03-10
R09125;U1482;Bahadır Şahin;Derin Cafe Patisserie;ChIJ0cgFxiB9uRQR3US9v4-qDCI;4;2024-03-20;2024-03-20
R09126;U1864;Emel Aynaoğlu;Cohibba Coffee Hookah;ChIJ2aD0WyV9uRQRKv8JeE3dIzw;4;2024-05-07;2024-05-07
R09127;U0249;Muhammed Afer;Being Coffee;ChIJ8TxVmCZ9uRQR8nECmZDM7Ek;3;2024-08-11;2024-08-11
R09128;U0046;Vikram Thomas;Luci Caffé Pasticceria;ChIJpfmYGiZ9uRQRt9pVSvt-xa4;4;2024-07-07;2024-07-07
R09129;U0782;Ayhan Ayözge;+1 Down Kafe;ChIJr2W3YSZ9uRQRtM-qsJBnUew;4;2024-10-16;2024-10-16
R09130;U1967;Simge Aynur;Sapsal Kucukpark;ChIJ9RqXIvp9uRQRhkvLfU0PofQ;5;2025-03-17;2025-03-17
R09131;U1944;Aslan Aykanlı;Sapsal Kucukpark;ChIJ9RqXIvp9uRQRhkvLfU0PofQ;4;2024-03-25;2024-03-25
R09132;U0520;Zübeyde Aykın;Cafe 13m2;ChIJ95iZDi99uRQRhL6P0RAWGx0;4;2024-02-02;2024-02-02
R09133;U0776;İpek Aytila;Fısıltı Cafe;ChIJk8SWDS99uRQRbxqPu_8wPjA;4;2024-05-16;2024-05-16
R09134;U1446;Baran Ayöztürk;Cafe Rezine;ChIJqyfQxiZ9uRQRrKe373iwm_Y;4;2024-05-07;2024-05-07
R09135;U0934;Aykut Ayöztürk;Baccy;ChIJ26AikiV9uRQRu5i6vV4SyEQ;4;2024-07-06;2024-07-06
R09136;U0279;Ülker Ayşegül;Liva Market;ChIJeY1VRS99uRQRwxvLveX7LN8;4;2024-10-29;2024-10-29
R09137;U1384;Hasan Aytimur;Limon Kahve;ChIJ7_9thTp9uRQRDkDPBtcbbkY;4;2024-12-22;2024-12-22
R09138;U1689;Açelya Afacan;Çukur cafe;ChIJy5ueput9uRQRrbM9BTw1pGg;3;2024-09-11;2024-09-11
R09139;U1720;Barış Aytekin;Chai Tea & Food;ChIJ48lhdiV9uRQRDwdTsfg6YSM;4;2025-02-07;2025-02-07
R09140;U1460;Mercan Ayşıl;Cafe Karayel;ChIJh1pMQi99uRQRzx7HFfc6j-U;3;2025-01-14;2025-01-14
R09141;U0759;Yüsra Ayman;Fısıltı Cafe;ChIJk8SWDS99uRQRbxqPu_8wPjA;4;2024-08-08;2024-08-08
R09142;U0731;Merve Şahin;Root Coffee&More;ChIJy1AifRh9uRQRUFMEOe35_HQ;4;2024-04-15;2024-04-15
R09143;U1591;İpek Ayten;Good For You Bornova;ChIJMeLTvQ99uRQRdON8739WwIo;4;2024-07-02;2024-07-02
R09144;U1864;Emel Aynaoğlu;Bee Coffee;ChIJr3C8GLV9uRQRzs9cKsTcuEU;4;2025-01-19;2025-01-19
R09145;U0660;Damla Aytila;Choconut Coffee;ChIJxZGKr1hjuRQR2Es196TrHMk;4;2024-09-20;2024-09-20
R09146;U1723;Arın Ayveren;More Coffee & Tea;ChIJ8wADeCV9uRQRYypUUdOX3BI;1;2024-05-05;2024-05-05
R09147;U1562;Hatice Barni;The Owl Coffee & More;ChIJa5sLcAd9uRQRDVXDzxgyRs0;4;2024-11-05;2024-11-05
R09148;U1228;Samet Ağaoğlu;Destina Life;ChIJ6SqBgyZ9uRQRTOkFIC2-9To;4;2024-11-24;2024-11-24
R09149;U1167;Sezgin Barışcan;Dunno Coffee Co. Bornova;ChIJZ4arBql9uRQRTor5Ej3fFLE;4;2025-04-03;2025-04-03
R09150;U1883;Gabriela Williams;Cozy Co.;ChIJZfG31ZF9uRQRgTACLCzNlNw;4;2024-10-02;2024-10-02
R09151;U1234;Meryem Barıştaş;Hedera Cafe;ChIJH2rlx619uRQR6qjTTAr7OGU;3;2024-07-27;2024-07-27
R09152;U0793;Simge Bahar;Otantic Park;ChIJtbyRCC99uRQRwlA5yqhZgS0;4;2024-08-28;2024-08-28
R09153;U0984;Çınar Aydoğan;Yongacı;ChIJA3P2RCB9uRQRWb3BCy0ZYvQ;3;2024-07-22;2024-07-22
R09154;U0329;Arjun Ivanov;Bee Coffee;ChIJr3C8GLV9uRQRzs9cKsTcuEU;4;2024-07-20;2024-07-20
R09155;U1169;Leila Al-Sayed;Vanilla Coffee;ChIJIdgcPm59uRQRIblukRkI-Cc;4;2024-08-22;2024-08-22
R09156;U0176;Selin Ağaoğlu;Destina Life;ChIJ6SqBgyZ9uRQRTOkFIC2-9To;4;2024-10-23;2024-10-23
R09157;U0053;Freya Mueller;Asperitas coffee;ChIJtWyhU1F9uRQRPWercRQV7Ek;3;2024-09-13;2024-09-13
R09158;U1524;Ali Ayözge;Kün Coffee;ChIJTWn7cAB9uRQR2BfjsR6F63I;4;2024-07-16;2024-07-16
R09159;U0599;Berkay Balcı;Komşu Kahve;ChIJ_cFJ5759uRQR7urchslhve4;4;2024-11-08;2024-11-08
R09160;U1688;Berkay Aynur;El Manu Mental;ChIJweXBSaJ9uRQRSGzxL96w-SA;4;2024-10-19;2024-10-19
R09161;U0451;Zehra Barni;Study Cafe;ChIJVzjPEdt9uRQR7geR2MHzrb4;1;2024-02-16;2024-02-16
R09162;U0720;Isabella Wilson;richson coffee;ChIJ9cJGERh9uRQRG_v2vCfopeI;4;2024-12-07;2024-12-07
